date,product,store,sales,lag_1,lag_7,rolling_mean,day_of_week,forecast
2023-03-05,P1,S1,34,25.0,32.0,18.571428571428573,6,30.531204695617546
2023-03-05,P1,S2,28,31.0,33.0,21.0,6,28.86534016751992
2023-03-05,P2,S1,30,25.0,40.0,21.714285714285715,6,28.82386812693047
2023-03-05,P2,S2,22,27.0,24.0,22.142857142857142,6,28.442573718118204
2023-03-05,P3,S1,28,25.0,32.0,24.857142857142858,6,28.999760932099402
2023-03-05,P3,S2,29,33.0,25.0,26.714285714285715,6,30.455760459963173
2023-03-06,P3,S2,28,29.0,24.0,27.857142857142858,0,20.426319004282412
2023-03-06,P3,S1,21,28.0,24.0,28.285714285714285,0,20.282216209774333
2023-03-06,P2,S2,24,22.0,18.0,27.0,0,19.979665852491504
2023-03-06,P1,S1,33,34.0,22.0,28.285714285714285,0,21.257230113779645
2023-03-06,P1,S2,14,28.0,15.0,28.428571428571427,0,18.80082736804056
2023-03-06,P2,S1,27,30.0,17.0,29.142857142857142,0,20.395664681084202
2023-03-07,P3,S1,25,21.0,18.0,27.428571428571427,1,20.205506169535596
2023-03-07,P3,S2,16,28.0,18.0,27.285714285714285,1,19.60436762208571
2023-03-07,P2,S2,26,24.0,13.0,26.714285714285715,1,19.473873116544812
2023-03-07,P1,S1,21,33.0,13.0,28.285714285714285,1,19.77445296115837
2023-03-07,P1,S2,21,14.0,20.0,25.428571428571427,1,19.25376250046278
2023-03-07,P2,S1,19,27.0,16.0,25.285714285714285,1,19.179584337575456
2023-03-08,P1,S1,13,21.0,32.0,24.0,2,17.323985878541713
2023-03-08,P1,S2,18,21.0,22.0,24.0,2,19.381386754792796
2023-03-08,P2,S1,15,19.0,13.0,22.714285714285715,2,18.976752979696943
2023-03-08,P2,S2,19,26.0,17.0,23.0,2,19.295902508539125
2023-03-08,P3,S1,26,25.0,25.0,21.857142857142858,2,20.36801167456413
2023-03-08,P3,S2,17,16.0,30.0,22.142857142857142,2,17.021752021519635
2023-03-09,P2,S2,8,19.0,21.0,21.0,3,19.838766957142624
2023-03-09,P3,S1,16,26.0,15.0,21.714285714285715,3,19.090956583266966
2023-03-09,P3,S2,21,17.0,22.0,21.142857142857142,3,20.235503799664084
2023-03-09,P2,S1,24,15.0,29.0,20.571428571428573,3,19.951659538144774
2023-03-09,P1,S1,19,13.0,12.0,18.714285714285715,3,20.382625983629477
2023-03-09,P1,S2,20,18.0,10.0,17.714285714285715,3,18.88770583244615
2023-03-10,P1,S1,26,19.0,6.0,18.142857142857142,4,21.774813559775453
2023-03-10,P1,S2,17,20.0,20.0,18.285714285714285,4,19.71106868397269
2023-03-10,P2,S1,10,24.0,21.0,18.0,4,19.330246034040634
2023-03-10,P2,S2,23,8.0,24.0,16.714285714285715,4,21.25833653698666
2023-03-10,P3,S1,16,16.0,14.0,16.857142857142858,4,19.527557472724403
2023-03-10,P3,S2,14,21.0,20.0,18.0,4,19.608471621072685
2023-03-11,P3,S1,34,16.0,25.0,17.714285714285715,5,29.73132522672865
2023-03-11,P2,S2,18,23.0,27.0,18.285714285714285,5,28.155808000849387
2023-03-11,P3,S2,36,14.0,33.0,17.428571428571427,5,30.458269094957515
2023-03-11,P1,S2,29,17.0,31.0,16.428571428571427,5,29.382550644254817
2023-03-11,P1,S1,26,26.0,25.0,19.0,5,28.586841602905764
2023-03-11,P2,S1,26,10.0,25.0,18.142857142857142,5,27.176168366983106
2023-03-12,P3,S1,32,34.0,28.0,20.0,6,29.986856439356085
2023-03-12,P2,S2,29,18.0,22.0,20.285714285714285,6,30.860304905726885
2023-03-12,P3,S2,33,36.0,29.0,22.142857142857142,6,31.827063620023406
2023-03-12,P1,S2,24,29.0,28.0,24.285714285714285,6,29.092569726352103
2023-03-12,P1,S1,33,26.0,34.0,25.571428571428573,6,29.743424661368504
2023-03-12,P2,S1,28,26.0,30.0,25.571428571428573,6,29.86642710959789
2023-03-13,P1,S1,16,33.0,33.0,28.857142857142858,0,19.08418617309179
2023-03-13,P1,S2,20,24.0,14.0,27.428571428571427,0,19.251514422648867
2023-03-13,P2,S1,22,28.0,27.0,28.857142857142858,0,20.13578511902623
2023-03-13,P2,S2,27,29.0,24.0,27.857142857142858,0,20.426319004282412
2023-03-13,P3,S1,23,32.0,21.0,28.285714285714285,0,19.87283283954001
2023-03-13,P3,S2,23,33.0,28.0,29.285714285714285,0,20.22352416681773
2023-03-14,P3,S1,27,23.0,25.0,28.857142857142858,1,20.479592141827155
2023-03-14,P2,S2,15,27.0,26.0,28.0,1,18.958093663946396
2023-03-14,P3,S2,23,23.0,16.0,27.857142857142858,1,19.49799204466138
2023-03-14,P1,S2,27,20.0,21.0,26.714285714285715,1,19.42143890284133
2023-03-14,P2,S1,22,22.0,19.0,25.714285714285715,1,19.75569049148681
2023-03-14,P1,S1,20,16.0,21.0,23.428571428571427,1,19.219771809139303
2023-03-15,P1,S1,17,20.0,13.0,21.571428571428573,2,18.849098771666828
2023-03-15,P1,S2,17,27.0,18.0,22.142857142857142,2,19.957641034142377
2023-03-15,P2,S1,21,22.0,15.0,21.428571428571427,2,19.384756159684915
2023-03-15,P2,S2,22,15.0,19.0,20.285714285714285,2,19.923864807174347
2023-03-15,P3,S1,20,27.0,26.0,21.285714285714285,2,20.288698915106792
2023-03-15,P3,S2,21,23.0,17.0,21.428571428571427,2,20.08508938854867
2023-03-16,P1,S1,28,17.0,19.0,21.571428571428573,3,19.3015960342819
2023-03-16,P1,S2,25,17.0,20.0,21.142857142857142,3,19.987303045784998
2023-03-16,P2,S1,20,21.0,24.0,20.285714285714285,3,19.968168431125836
2023-03-16,P2,S2,24,22.0,8.0,20.285714285714285,3,19.252788019314046
2023-03-16,P3,S1,14,20.0,16.0,21.0,3,18.875292607040567
2023-03-16,P3,S2,21,21.0,21.0,20.142857142857142,3,20.150908060698054
2023-03-17,P3,S2,16,21.0,14.0,19.857142857142858,4,19.510700969705294
2023-03-17,P2,S2,16,24.0,23.0,20.857142857142858,4,20.36690627011081
2023-03-17,P3,S1,14,14.0,16.0,20.428571428571427,4,19.110892892954624
2023-03-17,P2,S1,15,20.0,10.0,20.285714285714285,4,17.94360618670541
2023-03-17,P1,S1,29,28.0,26.0,21.142857142857142,4,22.021014736683327
2023-03-17,P1,S2,18,25.0,17.0,21.857142857142858,4,19.91028141329091
2023-03-18,P1,S1,28,29.0,26.0,23.0,5,29.24701634107985
2023-03-18,P1,S2,22,18.0,29.0,22.571428571428573,5,28.50596302610955
2023-03-18,P2,S1,30,15.0,26.0,21.285714285714285,5,29.82984499282425
2023-03-18,P2,S2,34,16.0,18.0,21.571428571428573,5,30.628100723292995
2023-03-18,P3,S1,25,14.0,34.0,20.714285714285715,5,28.829307218429857
2023-03-18,P3,S2,37,16.0,36.0,19.0,5,31.369899713813215
2023-03-19,P1,S1,32,28.0,33.0,19.428571428571427,6,28.622975100302973
2023-03-19,P1,S2,35,22.0,24.0,18.428571428571427,6,29.79120965846898
2023-03-19,P2,S1,26,30.0,28.0,20.142857142857142,6,28.349195372071406
2023-03-19,P2,S2,34,34.0,29.0,22.857142857142858,6,31.1596751792981
2023-03-19,P3,S1,24,25.0,32.0,24.142857142857142,6,28.79920414671718
2023-03-19,P3,S2,34,37.0,33.0,27.428571428571427,6,31.038984330046613
2023-03-20,P3,S1,22,24.0,23.0,28.571428571428573,0,19.744279528679098
2023-03-20,P2,S2,15,34.0,27.0,29.428571428571427,0,19.98912161278283
2023-03-20,P3,S2,15,34.0,23.0,31.142857142857142,0,18.92441411448816
2023-03-20,P1,S2,22,35.0,20.0,31.857142857142858,0,19.14788795229759
2023-03-20,P2,S1,14,26.0,22.0,30.714285714285715,0,19.67417391184556
2023-03-20,P1,S1,20,32.0,16.0,31.714285714285715,0,19.31607922447918
2023-03-21,P1,S1,22,20.0,20.0,29.285714285714285,1,19.74379258129361
2023-03-21,P1,S2,13,22.0,27.0,29.0,1,20.239822640182172
2023-03-21,P2,S1,24,14.0,22.0,26.142857142857142,1,19.440889192178137
2023-03-21,P2,S2,13,15.0,15.0,23.428571428571427,1,19.70348886492015
2023-03-21,P3,S1,22,22.0,27.0,21.571428571428573,1,19.69414586388599
2023-03-21,P3,S2,23,15.0,23.0,20.0,1,20.159554017827933
2023-03-22,P1,S1,16,22.0,17.0,18.571428571428573,2,19.79724348236994
2023-03-22,P1,S2,22,13.0,17.0,17.571428571428573,2,18.92797271892593
2023-03-22,P2,S1,21,24.0,21.0,17.857142857142858,2,19.73441623503353
2023-03-22,P2,S2,17,13.0,22.0,17.714285714285715,2,19.656907791966454
2023-03-22,P3,S1,14,22.0,20.0,18.714285714285715,2,19.80845438807593
2023-03-22,P3,S2,10,23.0,21.0,18.857142857142858,2,19.552667006290953
2023-03-23,P2,S2,18,17.0,24.0,19.142857142857142,3,19.52515394759007
2023-03-23,P3,S2,18,10.0,21.0,17.428571428571427,3,19.64615395968892
2023-03-23,P3,S1,23,14.0,14.0,17.571428571428573,3,19.97290616640896
2023-03-23,P2,S1,20,21.0,20.0,17.142857142857142,3,19.659462382416017
2023-03-23,P1,S2,12,22.0,25.0,18.428571428571427,3,17.904770457156072
2023-03-23,P1,S1,21,16.0,28.0,17.571428571428573,3,19.207134491465254
2023-03-24,P1,S1,18,21.0,29.0,17.285714285714285,4,18.974691923500142
2023-03-24,P1,S2,23,12.0,18.0,16.571428571428573,4,19.245939947684715
2023-03-24,P2,S1,21,20.0,15.0,18.0,4,19.12252142675956
2023-03-24,P2,S2,21,18.0,16.0,18.571428571428573,4,19.207309007458683
2023-03-24,P3,S1,22,23.0,14.0,18.857142857142858,4,19.63108829657992
2023-03-24,P3,S2,12,18.0,16.0,18.285714285714285,4,19.126953395693917
2023-03-25,P3,S2,29,12.0,37.0,17.714285714285715,5,28.683291155767883
2023-03-25,P3,S1,29,22.0,25.0,17.857142857142858,5,29.164503415678496
2023-03-25,P2,S2,28,21.0,34.0,19.142857142857142,5,29.21112379933541
2023-03-25,P1,S1,33,18.0,28.0,18.857142857142858,5,29.868426232161326
2023-03-25,P1,S2,33,23.0,22.0,19.571428571428573,5,30.239544627277176
2023-03-25,P2,S1,24,21.0,30.0,19.285714285714285,5,29.153766608115344
2023-03-26,P2,S2,23,28.0,34.0,20.714285714285715,6,28.27778826937577
2023-03-26,P3,S1,33,29.0,24.0,23.142857142857142,6,29.414578882022028
2023-03-26,P3,S2,36,29.0,34.0,24.142857142857142,6,29.67271694446828
2023-03-26,P2,S1,35,24.0,26.0,24.571428571428573,6,30.23753896960177
2023-03-26,P1,S1,31,33.0,32.0,26.714285714285715,6,30.72181520899231
2023-03-26,P1,S2,37,33.0,35.0,28.142857142857142,6,30.84647841209921
2023-03-27,P1,S1,21,31.0,20.0,29.571428571428573,0,19.980497925708516
2023-03-27,P1,S2,25,37.0,22.0,30.857142857142858,0,21.02750698509137
2023-03-27,P2,S1,30,35.0,14.0,31.714285714285715,0,21.617311068855305
2023-03-27,P2,S2,25,23.0,15.0,30.857142857142858,0,20.135919066192272
2023-03-27,P3,S1,21,33.0,22.0,32.142857142857146,0,18.941373972657164
2023-03-27,P3,S2,25,36.0,15.0,32.57142857142857,0,21.757432548049895
2023-03-28,P1,S2,20,25.0,13.0,31.428571428571427,1,20.000463595068048
2023-03-28,P2,S1,18,30.0,24.0,31.285714285714285,1,19.422151347437236
2023-03-28,P2,S2,27,25.0,13.0,29.571428571428573,1,20.29857766509563
2023-03-28,P3,S1,15,21.0,22.0,27.571428571428573,1,19.709852116931266
2023-03-28,P3,S2,27,25.0,23.0,27.857142857142858,1,20.10137433734735
2023-03-28,P1,S1,20,21.0,22.0,26.142857142857142,1,19.404222485381176
2023-03-29,P2,S2,9,27.0,17.0,24.857142857142858,2,18.980969160155
2023-03-29,P3,S1,23,15.0,14.0,23.428571428571427,2,19.690499606054317
2023-03-29,P3,S2,24,27.0,10.0,23.0,2,19.497351936784547
2023-03-29,P2,S1,21,18.0,21.0,22.0,2,19.288286992069345
2023-03-29,P1,S1,22,20.0,16.0,21.857142857142858,2,19.241430064621653
2023-03-29,P1,S2,13,20.0,22.0,21.142857142857142,2,19.825938839189543
2023-03-30,P1,S1,17,22.0,21.0,21.285714285714285,3,20.526425116026417
2023-03-30,P1,S2,20,13.0,12.0,19.285714285714285,3,20.329826223869066
2023-03-30,P2,S1,29,21.0,20.0,20.142857142857142,3,20.084599467173355
2023-03-30,P2,S2,17,9.0,18.0,17.571428571428573,3,19.5666151592617
2023-03-30,P3,S1,14,23.0,23.0,18.285714285714285,3,19.51190160871062
2023-03-30,P3,S2,27,24.0,18.0,18.857142857142858,3,19.989669117671575
2023-03-31,P1,S1,29,17.0,18.0,18.428571428571427,4,20.176631062992172
2023-03-31,P1,S2,20,20.0,23.0,18.142857142857142,4,19.563455941161948
2023-03-31,P2,S1,25,29.0,21.0,20.428571428571427,4,20.56263226296055
2023-03-31,P2,S2,26,17.0,21.0,19.857142857142858,4,20.336605696193672
2023-03-31,P3,S1,16,14.0,22.0,20.571428571428573,4,20.206461365207566
2023-03-31,P3,S2,17,27.0,12.0,21.142857142857142,4,19.381712191063347
2023-04-01,P3,S1,39,16.0,29.0,20.0,5,29.409040964271654
2023-04-01,P2,S2,25,26.0,28.0,21.285714285714285,5,28.37228489076662
2023-04-01,P3,S2,27,17.0,29.0,20.857142857142858,5,28.935734868260397
2023-04-01,P1,S2,38,20.0,33.0,19.571428571428573,5,29.817519720473264
2023-04-01,P2,S1,32,25.0,24.0,20.714285714285715,5,28.97447204610535
2023-04-01,P1,S1,36,29.0,33.0,22.857142857142858,5,29.379927522108396
2023-04-02,P1,S1,28,36.0,31.0,24.142857142857142,6,29.352691853219007
2023-04-02,P1,S2,31,38.0,37.0,27.285714285714285,6,29.5950398635001
2023-04-02,P2,S1,37,32.0,35.0,28.142857142857142,6,31.037717760624027
2023-04-02,P2,S2,34,25.0,23.0,29.285714285714285,6,31.470203554815747
2023-04-02,P3,S1,32,39.0,33.0,32.0,6,30.448921834187118
2023-04-02,P3,S2,32,27.0,36.0,32.285714285714285,6,31.39569231112354
2023-04-03,P1,S1,20,28.0,21.0,32.142857142857146,0,19.432399680265696
2023-04-03,P1,S2,22,31.0,25.0,31.428571428571427,0,19.44155023806719
2023-04-03,P2,S1,7,37.0,30.0,31.285714285714285,0,12.626564448661572
2023-04-03,P2,S2,18,34.0,25.0,31.571428571428573,0,18.634372381859006
2023-04-03,P3,S1,21,32.0,21.0,32.57142857142857,0,19.700654435782255
2023-04-03,P3,S2,14,32.0,25.0,31.571428571428573,0,18.381314810970782
2023-04-04,P3,S2,19,14.0,27.0,29.714285714285715,1,18.53922705730424
2023-04-04,P3,S1,17,21.0,15.0,28.714285714285715,1,19.226763874121662
2023-04-04,P2,S2,27,18.0,27.0,26.857142857142858,1,19.571425024475815
2023-04-04,P1,S2,18,22.0,20.0,24.714285714285715,1,19.57869508579465
2023-04-04,P1,S1,21,20.0,20.0,22.714285714285715,1,19.523819395397123
2023-04-04,P2,S1,28,7.0,18.0,19.142857142857142,1,24.835428585696686
2023-04-05,P3,S2,23,19.0,24.0,17.285714285714285,2,18.95646523332427
2023-04-05,P1,S1,19,21.0,22.0,18.285714285714285,2,20.026058308031043
2023-04-05,P1,S2,17,18.0,13.0,17.857142857142858,2,19.58953476619484
2023-04-05,P2,S1,20,28.0,21.0,19.285714285714285,2,18.981514173974126
2023-04-05,P2,S2,16,27.0,9.0,20.0,2,18.427386064774307
2023-04-05,P3,S1,14,17.0,23.0,19.571428571428573,2,19.93881613245488
2023-04-06,P1,S1,23,19.0,17.0,21.285714285714285,3,20.235333221153493
2023-04-06,P1,S2,15,17.0,20.0,21.0,3,20.095220574731503
2023-04-06,P2,S1,24,20.0,29.0,20.857142857142858,3,19.74492131502956
2023-04-06,P2,S2,16,16.0,17.0,20.571428571428573,3,20.076398643472004
2023-04-06,P3,S1,21,14.0,14.0,18.571428571428573,3,20.015937786109845
2023-04-06,P3,S2,24,23.0,27.0,18.0,3,18.934527447078803
2023-04-07,P3,S2,16,24.0,17.0,19.0,4,19.66466275057007
2023-04-07,P3,S1,18,21.0,16.0,19.285714285714285,4,18.918954217476095
2023-04-07,P2,S2,19,16.0,26.0,19.142857142857142,4,18.934031117057756
2023-04-07,P2,S1,17,24.0,25.0,19.714285714285715,4,20.27474958899084
2023-04-07,P1,S2,22,15.0,20.0,19.571428571428573,4,19.526661068489116
2023-04-07,P1,S1,19,23.0,29.0,20.857142857142858,4,21.507518225729978
2023-04-08,P3,S1,28,18.0,39.0,20.142857142857142,5,29.54549414967775
2023-04-08,P2,S2,28,19.0,25.0,19.428571428571427,5,28.539148288186567
2023-04-08,P3,S2,28,16.0,27.0,18.714285714285715,5,29.65712276765024
2023-04-08,P1,S2,22,22.0,38.0,19.571428571428573,5,26.858235898514863
2023-04-08,P1,S1,29,19.0,36.0,18.857142857142858,5,29.801892135640422
2023-04-08,P2,S1,27,17.0,32.0,19.142857142857142,5,30.819374811100396
2023-04-09,P1,S1,29,29.0,28.0,20.0,6,28.580041988982458
2023-04-09,P1,S2,32,22.0,31.0,20.571428571428573,6,29.60805584319344
2023-04-09,P2,S1,34,27.0,37.0,21.714285714285715,6,29.357871132056122
2023-04-09,P2,S2,26,28.0,34.0,23.428571428571427,6,28.216752112799654
2023-04-09,P3,S1,23,28.0,32.0,24.285714285714285,6,28.581231239764307
2023-04-09,P3,S2,24,28.0,32.0,25.571428571428573,6,29.488414523541763
2023-04-10,P3,S1,17,23.0,21.0,26.428571428571427,0,19.324269997632925
2023-04-10,P3,S2,20,24.0,14.0,25.714285714285715,0,18.93959746062057
2023-04-10,P2,S1,16,34.0,7.0,27.428571428571427,0,17.53243362287695
2023-04-10,P1,S2,18,32.0,22.0,28.142857142857142,0,19.92558869829061
2023-04-10,P1,S1,17,29.0,20.0,28.285714285714285,0,19.684754770305553
2023-04-10,P2,S2,13,26.0,18.0,28.0,0,19.464203392494287
2023-04-11,P1,S1,22,17.0,21.0,26.428571428571427,1,19.293229781181523
2023-04-11,P1,S2,17,18.0,18.0,25.714285714285715,1,19.336450384032407
2023-04-11,P2,S1,17,16.0,28.0,24.571428571428573,1,18.297651822777304
2023-04-11,P2,S2,15,13.0,27.0,21.571428571428573,1,18.680301787560573
2023-04-11,P3,S1,19,17.0,17.0,19.428571428571427,1,19.9941237586077
2023-04-11,P3,S2,15,20.0,19.0,18.142857142857142,1,19.711162138613794
2023-04-12,P3,S1,20,19.0,14.0,17.142857142857142,2,19.707964543801005
2023-04-12,P1,S1,22,22.0,19.0,17.857142857142858,2,19.824944829958802
2023-04-12,P1,S2,11,17.0,17.0,17.714285714285715,2,19.625692125575032
2023-04-12,P2,S1,18,17.0,20.0,17.857142857142858,2,19.733309048372565
2023-04-12,P2,S2,21,15.0,16.0,18.142857142857142,2,19.14407762950176
2023-04-12,P3,S2,33,15.0,23.0,17.857142857142858,2,20.114405437050447
2023-04-13,P3,S1,19,20.0,21.0,17.857142857142858,3,19.605402130021005
2023-04-13,P3,S2,15,33.0,24.0,19.857142857142858,3,18.971594531299512
2023-04-13,P2,S2,11,21.0,16.0,19.714285714285715,3,19.390554510290325
2023-04-13,P1,S1,21,22.0,23.0,20.428571428571427,3,20.435004896221606
2023-04-13,P1,S2,14,11.0,15.0,19.571428571428573,3,19.061474646650687
2023-04-13,P2,S1,19,18.0,24.0,20.0,3,19.994060919170828
2023-04-14,P1,S1,24,21.0,19.0,20.857142857142858,4,20.91297999498736
2023-04-14,P1,S2,17,14.0,22.0,20.0,4,19.905490340367862
2023-04-14,P2,S1,19,19.0,17.0,18.0,4,19.622138520982134
2023-04-14,P2,S2,16,11.0,19.0,16.571428571428573,4,18.474200252351977
2023-04-14,P3,S1,28,19.0,18.0,16.142857142857142,4,21.270552460007636
2023-04-14,P3,S2,18,15.0,16.0,16.714285714285715,4,19.10644727570588
2023-04-15,P1,S1,39,24.0,29.0,17.571428571428573,5,31.939027894947525
2023-04-15,P1,S2,34,17.0,22.0,17.0,5,31.516636890041003
2023-04-15,P2,S1,32,19.0,27.0,17.714285714285715,5,28.781729524296058
2023-04-15,P2,S2,31,16.0,28.0,17.285714285714285,5,29.11271439424236
2023-04-15,P3,S1,31,28.0,28.0,19.714285714285715,5,28.599967697810843
2023-04-15,P3,S2,20,18.0,28.0,19.571428571428573,5,28.76621847227211
2023-04-16,P3,S2,38,20.0,24.0,20.285714285714285,6,30.197617541002145
2023-04-16,P3,S1,29,31.0,23.0,21.285714285714285,6,29.601639984628864
2023-04-16,P2,S2,22,31.0,26.0,23.285714285714285,6,29.25316440121417
2023-04-16,P1,S2,34,34.0,32.0,25.428571428571427,6,30.725399416619354
2023-04-16,P1,S1,28,39.0,29.0,28.714285714285715,6,29.276351477736384
2023-04-16,P2,S1,29,32.0,34.0,29.285714285714285,6,30.201309099255838
2023-04-17,P3,S2,15,38.0,20.0,32.142857142857146,0,18.72398563838908
2023-04-17,P1,S1,26,28.0,17.0,33.285714285714285,0,22.164156957988375
2023-04-17,P1,S2,19,34.0,18.0,33.714285714285715,0,18.573865879897568
2023-04-17,P2,S1,24,29.0,16.0,33.42857142857143,0,21.456584083430958
2023-04-17,P2,S2,18,22.0,13.0,31.714285714285715,0,19.770827888836465
2023-04-17,P3,S1,11,29.0,17.0,30.285714285714285,0,19.362090075855022
2023-04-18,P1,S1,27,26.0,22.0,29.428571428571427,1,20.381556533768638
2023-04-18,P1,S2,18,19.0,17.0,26.714285714285715,1,19.261124383988793
2023-04-18,P2,S1,18,24.0,17.0,26.142857142857142,1,19.112816116600946
2023-04-18,P2,S2,18,18.0,15.0,23.857142857142858,1,19.40921590725421
2023-04-18,P3,S1,29,11.0,19.0,21.285714285714285,1,22.493761888439373
2023-04-18,P3,S2,28,15.0,15.0,20.285714285714285,1,20.550192727553075
2023-04-19,P3,S1,27,29.0,20.0,20.285714285714285,2,20.18399910256395
2023-04-19,P3,S2,14,28.0,33.0,20.571428571428573,2,19.759631867799968
2023-04-19,P2,S2,12,18.0,21.0,20.428571428571427,2,20.085143416882335
2023-04-19,P1,S1,31,27.0,22.0,20.857142857142858,2,21.46609900505731
2023-04-19,P1,S2,19,18.0,11.0,20.857142857142858,2,19.7390726287445
2023-04-19,P2,S1,21,18.0,18.0,21.857142857142858,2,19.548050487126638
2023-04-20,P1,S1,21,31.0,21.0,24.142857142857142,3,19.840723396820035
2023-04-20,P1,S2,14,19.0,14.0,22.714285714285715,3,18.91050783352372
2023-04-20,P2,S1,17,21.0,19.0,21.714285714285715,3,19.989183674492995
2023-04-20,P2,S2,15,12.0,11.0,20.857142857142858,3,16.445469041312958
2023-04-20,P3,S1,16,27.0,19.0,20.857142857142858,3,20.510163476395714
2023-04-20,P3,S2,17,14.0,15.0,20.285714285714285,3,19.378164407789733
2023-04-21,P3,S2,17,17.0,18.0,20.142857142857142,4,20.250731731536085
2023-04-21,P3,S1,26,16.0,28.0,18.0,4,20.160851138090198
2023-04-21,P2,S2,21,15.0,16.0,17.428571428571427,4,19.157038614800197
2023-04-21,P1,S1,17,21.0,24.0,17.428571428571427,4,19.446480826170156
2023-04-21,P1,S2,24,14.0,17.0,17.714285714285715,4,19.107067723400448
2023-04-21,P2,S1,14,17.0,19.0,16.285714285714285,4,19.326470162204703
2023-04-22,P3,S1,27,26.0,31.0,18.0,5,28.687045040777967
2023-04-22,P3,S2,32,17.0,20.0,18.0,5,30.508602086628713
2023-04-22,P2,S2,30,21.0,31.0,18.714285714285715,5,30.239150859123974
2023-04-22,P1,S1,26,17.0,39.0,19.0,5,28.443946810073616
2023-04-22,P1,S2,28,24.0,34.0,19.428571428571427,5,28.61578439601881
2023-04-22,P2,S1,35,14.0,32.0,19.428571428571427,5,31.608441191439283
2023-04-23,P1,S1,24,26.0,28.0,20.714285714285715,6,28.256431821317378
2023-04-23,P1,S2,33,28.0,34.0,21.0,6,28.901329737609412
2023-04-23,P2,S1,32,35.0,29.0,23.571428571428573,6,31.472276080199972
2023-04-23,P2,S2,28,30.0,22.0,24.857142857142858,6,29.286743758090065
2023-04-23,P3,S1,25,27.0,29.0,26.285714285714285,6,29.337642829087756
2023-04-23,P3,S2,25,32.0,38.0,27.428571428571427,6,27.751278557334217
2023-04-24,P3,S1,9,25.0,11.0,29.0,0,15.735490088853686
2023-04-24,P3,S2,17,25.0,15.0,28.857142857142858,0,19.253827782947358
2023-04-24,P2,S2,22,28.0,18.0,28.857142857142858,0,20.078706136462223
2023-04-24,P2,S1,16,32.0,24.0,28.428571428571427,0,19.742964297372886
2023-04-24,P1,S2,26,33.0,19.0,28.857142857142858,0,20.11790961935433
2023-04-24,P1,S1,22,24.0,26.0,28.428571428571427,0,19.135934328595653
2023-04-25,P1,S1,19,22.0,27.0,27.0,1,19.943788263197824
2023-04-25,P1,S2,15,26.0,18.0,27.142857142857142,1,19.587049028702538
2023-04-25,P2,S1,15,16.0,18.0,25.857142857142858,1,19.14544967319239
2023-04-25,P2,S2,16,22.0,18.0,25.0,1,19.60678049681034
